2016067;09,13,18,20,27,31;04
2016066;03,07,13,18,19,20;05
2016065;13,16,22,25,26,27;14
2016064;03,12,14,17,19,26;03
2016063;16,17,18,23,28,32;07
2016062;12,13,15,18,19,21;09
2016061;05,06,08,18,20,32;08
2016060;04,05,22,26,29,32;08
2016059;04,11,12,20,25,28;15
2016058;03,05,18,20,24,32;11
2016057;07,12,19,22,23,26;11
2016056;03,04,08,11,16,18;14
2016055;05,06,10,16,22,26;11
2016054;06,11,16,19,28,32;04
2016053;02,08,10,12,29,31;01
2016052;01,06,13,19,24,28;16
2016051;01,02,04,09,15,33;12
2016050;09,12,24,28,29,30;02
2016049;06,08,13,14,22,27;10
2016048;03,08,13,14,15,30;04
2016047;02,05,08,15,17,22;16
2016046;07,20,25,26,27,30;14
2016045;04,09,12,17,30,32;03
2016044;01,03,10,12,18,30;01
2016043;05,14,20,26,30,33;12
2016042;07,14,17,23,26,31;09
2016041;12,17,18,21,22,24;04
2016040;03,13,19,20,23,26;03
2016039;01,03,07,18,19,27;16
2016038;03,12,13,22,28,29;03
2016037;06,15,26,31,32,33;16
2016036;03,04,07,09,20,22;03
2016035;04,13,19,20,26,29;11
2016034;03,15,21,22,23,28;15
2016033;06,17,18,20,27,29;15
2016032;08,12,14,15,21,27;15
2016031;03,08,10,19,26,33;03
2016030;10,14,19,22,25,29;12
2016029;12,15,18,20,21,27;15
2016028;06,08,12,21,25,29;01
2016027;11,13,15,17,19,31;05
2016026;04,09,12,28,30,33;01
2016025;04,11,12,17,24,30;12
2016024;02,05,07,14,18,31;13
2016023;03,06,10,19,25,29;07
2016022;04,09,19,22,23,30;07
2016021;09,11,13,22,24,26;05
2016020;01,02,10,12,22,24;10
2016019;06,13,16,17,23,30;10
2016018;12,13,14,17,21,25;04
2016017;05,06,08,20,22,30;05
2016016;01,20,22,24,25,26;16
2016015;01,02,14,22,25,26;07
2016014;02,08,10,18,20,27;07
2016013;07,12,21,22,26,31;01
2016012;07,12,14,16,27,32;15
2016011;03,08,10,15,22,29;12
2016010;02,04,12,14,19,25;06
2016009;10,14,24,25,27,32;04
2016008;02,15,24,29,32,33;02
2016007;05,12,14,20,27,29;06
2016006;13,16,18,20,28,31;12
2016005;11,14,18,20,31,33;14
2016004;08,10,17,22,25,33;12
2016003;01,10,14,23,26,28;01
2016002;09,14,17,20,24,30;16
2016001;06,13,16,18,20,22;13
2015154;07,09,11,15,18,25;07
2015153;08,11,15,22,27,29;03
2015152;11,18,19,21,29,32;12
2015151;05,06,08,23,31,32;11
2015150;01,03,08,11,29,31;13
2015149;09,10,20,21,22,33;09
2015148;09,13,14,22,26,27;07
2015147;08,09,16,23,24,30;05
2015146;16,17,21,28,30,32;15
2015145;07,08,15,19,20,24;13
2015144;01,04,07,15,28,32;16
2015143;13,15,19,20,21,32;04
2015142;13,17,19,20,22,25;11
2015141;03,08,19,25,27,28;02
2015140;06,20,28,29,30,31;12
2015139;01,10,13,18,25,27;09
2015138;01,02,08,16,19,24;11
2015137;14,22,23,27,28,31;12
2015136;02,05,12,23,28,29;01
2015135;01,12,14,18,26,32;07
2015134;02,05,14,19,27,31;04
2015133;02,03,13,20,22,24;15
2015132;03,05,11,28,30,33;01
2015131;10,12,13,19,22,26;03
2015130;06,14,15,16,17,22;10
2015129;05,08,11,16,18,27;04
2015128;01,03,08,11,22,28;06
2015127;07,10,19,22,27,33;06
2015126;10,11,15,20,23,29;12
2015125;05,13,22,27,30,33;10
2015124;02,03,05,12,18,27;01
2015123;05,08,09,12,22,28;07
2015122;05,07,11,16,22,25;07
2015121;01,03,20,21,28,29;12
2015120;16,21,24,26,27,29;16
2015119;02,08,10,18,23,31;08
2015118;01,04,11,21,23,31;12
2015117;04,11,12,18,26,32;12
2015116;04,06,15,23,26,28;11
2015115;01,07,08,14,24,32;03
2015114;04,07,09,13,21,26;01
2015113;01,05,07,08,19,27;12
2015112;01,03,10,19,20,27;11
2015111;08,14,16,18,20,30;12
2015110;05,07,16,17,22,23;04
2015109;01,08,09,16,32,33;13
2015108;02,12,19,22,24,27;15
2015107;07,14,16,18,21,25;08
2015106;01,03,04,23,31,32;13
2015105;09,10,16,19,20,26;12
2015104;09,18,21,23,25,26;01
2015103;06,08,13,26,30,32;14
2015102;07,09,12,14,21,23;06
2015101;08,16,22,24,28,29;05
2015100;02,03,11,17,19,21;08
2015099;06,07,10,11,14,22;09
2015098;06,09,13,26,27,33;01
2015097;09,12,14,20,26,27;04
2015096;06,16,17,23,24,31;07
2015095;04,15,21,28,30,31;04
2015094;01,04,06,13,16,17;10
2015093;01,03,13,21,25,31;08
2015092;09,15,19,21,26,27;01
2015091;05,07,17,19,22,31;11
2015090;10,12,14,22,25,33;15
2015089;12,14,19,27,28,29;01
2015088;02,12,20,24,29,31;09
2015087;09,15,16,19,20,28;11
2015086;05,06,08,16,18,22;12
2015085;02,08,25,27,28,29;05
2015084;15,18,20,22,28,29;15
2015083;06,07,16,18,29,32;05
2015082;02,08,09,14,28,30;07
2015081;13,20,22,26,28,31;13
2015080;14,17,25,27,28,30;02
2015079;09,14,15,20,26,32;11
2015078;03,07,20,22,26,29;02
2015077;01,06,08,10,13,27;16
2015076;01,09,10,19,23,27;09
2015075;06,11,13,19,21,32;04
2015074;04,07,21,25,26,29;08
2015073;01,02,17,22,26,27;04
2015072;01,03,05,20,21,31;05
2015071;08,18,20,28,29,31;08
2015070;01,07,13,19,21,29;15
2015069;01,13,17,18,23,30;15
2015068;06,15,18,21,26,27;10
2015067;02,05,08,24,25,31;14
2015066;05,08,11,17,24,28;16
2015065;08,10,14,19,26,29;12
2015064;11,12,14,17,23,27;01
2015063;01,07,09,16,22,32;12
2015062;09,14,15,18,21,26;16
2015061;06,18,22,26,32,33;04
2015060;01,03,18,27,31,32;13
2015059;02,06,09,16,25,32;14
2015058;02,09,10,18,19,20;15
2015057;09,20,24,25,26,32;04
2015056;01,07,08,16,18,20;14
2015055;01,10,15,18,19,28;02
2015054;01,02,07,10,22,26;07
2015053;03,07,17,22,32,33;10
2015052;02,04,11,16,25,26;12
2015051;04,10,24,26,28,32;09
2015050;03,09,12,16,17,31;04
2015049;07,12,14,17,20,23;05
2015048;13,16,17,22,25,27;10
2015047;02,03,20,24,26,27;09
2015046;05,07,10,14,23,31;01
2015045;01,05,13,22,30,31;07
2015044;02,03,04,13,14,16;02
2015043;11,12,15,24,26,27;15
2015042;09,10,19,21,23,32;08
2015041;04,09,11,17,21,25;06
2015040;13,16,18,27,30,32;16
2015039;01,13,15,26,29,30;12
2015038;05,06,11,12,14,33;14
2015037;05,07,12,18,28,31;03
2015036;04,06,16,17,26,33;03
2015035;01,08,09,22,24,33;03
2015034;12,13,17,18,20,27;13
2015033;03,06,21,29,31,32;05
2015032;11,14,16,18,29,32;16
2015031;01,05,07,22,26,32;11
2015030;08,11,14,15,16,26;07
2015029;07,14,15,19,21,28;07
2015028;04,07,10,26,27,28;14
2015027;05,07,09,16,26,29;07
2015026;02,13,17,21,22,33;13
2015025;10,11,12,15,27,32;14
2015024;09,11,16,18,23,24;10
2015023;08,09,10,13,29,30;01
2015022;04,07,10,16,23,25;10
2015021;14,15,16,17,27,28;08
2015020;01,04,07,19,22,23;04
2015019;02,06,11,19,25,26;04
2015018;06,09,12,14,28,29;09
2015017;13,18,20,25,27,33;12
2015016;02,06,10,15,17,31;13
2015015;01,07,20,24,25,33;04
2015014;02,12,16,19,27,30;11
2015013;08,09,24,25,26,29;01
2015012;03,05,22,23,29,31;06
2015011;04,14,15,17,18,20;15
2015010;01,02,03,08,21,31;09
2015009;04,07,14,17,21,25;14
2015008;04,07,10,16,20,22;03
2015007;01,07,09,17,20,33;08
2015006;01,10,11,29,31,33;13
2015005;07,10,16,17,18,32;15
2015004;02,14,15,16,23,24;10
2015003;10,15,20,23,24,31;15
2015002;07,15,16,25,28,32;05
2015001;01,07,09,16,20,23;06
2014152;08,13,15,20,21,25;12
2014151;04,05,08,11,21,27;08
2014150;03,08,14,22,24,32;09
2014149;07,09,10,15,19,33;01
2014148;01,02,05,12,15,16;13
2014147;06,07,22,26,31,32;10
2014146;01,06,13,20,29,32;01
2014145;10,12,13,23,26,29;11
2014144;03,05,06,09,10,27;14
2014143;03,12,18,20,25,26;16
2014142;06,21,22,23,25,28;13
2014141;08,09,11,16,21,24;10
2014140;06,10,11,14,17,33;06
2014139;01,14,15,20,25,29;11
2014138;04,06,13,29,31,33;13
2014137;03,06,09,11,25,29;09
2014136;03,16,19,27,31,32;10
2014135;02,04,11,13,25,33;01
2014134;05,16,22,23,26,28;02
2014133;13,14,16,23,30,31;13
2014132;05,06,14,15,18,33;08
2014131;05,17,21,22,28,32;14
2014130;01,02,10,24,30,33;10
2014129;05,08,09,20,28,32;02
2014128;05,07,08,17,18,24;14
2014127;02,10,12,21,23,27;12
2014126;06,11,16,17,22,27;01
2014125;10,11,15,26,31,32;06
2014124;02,17,20,24,31,33;04
2014123;01,06,11,17,28,33;05
2014122;06,09,11,16,20,29;11
2014121;01,02,13,22,28,30;09
2014120;01,07,12,16,23,28;04
2014119;06,13,17,20,26,29;09
2014118;05,07,15,18,26,30;03
2014117;05,10,17,25,28,29;04
2014116;09,10,14,15,19,29;16
2014115;01,09,10,11,13,32;03
2014114;02,07,23,30,32,33;10
2014113;12,14,28,31,32,33;07
2014112;01,15,16,21,24,30;03
2014111;02,08,17,20,22,28;02
2014110;01,08,11,13,19,30;06
2014109;02,05,11,15,19,28;02
2014108;03,08,09,20,23,28;02
2014107;11,14,17,22,25,27;16
2014106;09,14,17,18,21,25;15
2014105;14,16,17,19,27,32;04
2014104;02,06,12,19,27,28;13
2014103;03,08,09,10,18,33;04
2014102;14,16,21,24,28,31;13
2014101;16,18,20,23,24,32;07
2014100;01,06,09,10,14,16;11
2014099;01,05,10,11,13,32;14
2014098;02,13,17,20,29,31;07
2014097;07,13,24,25,27,32;15
2014096;12,14,17,19,22,24;08
2014095;05,06,08,14,22,31;08
2014094;01,10,18,20,23,29;01
2014093;02,08,09,10,20,29;05
2014092;03,13,18,19,22,26;07
2014091;01,05,12,19,27,29;14
2014090;05,09,11,19,24,32;13
2014089;04,06,14,17,27,30;09
2014088;03,06,11,14,16,29;15
2014087;06,18,22,23,32,33;06
2014086;02,04,10,12,14,30;08
2014085;01,02,11,19,23,29;08
2014084;01,06,09,10,13,25;08
2014083;05,06,19,21,23,33;12
2014082;02,04,20,25,26,29;11
2014081;08,14,22,24,27,29;10
2014080;05,14,16,17,25,30;07
2014079;02,07,16,22,27,28;02
2014078;02,03,05,06,09,17;07
2014077;08,09,12,15,19,22;10
2014076;06,10,12,17,18,33;11
2014075;03,09,11,22,27,29;06
2014074;01,03,06,13,30,31;12
2014073;01,12,16,20,30,33;02
2014072;01,03,07,13,19,32;16
2014071;02,04,12,17,22,25;14
2014070;01,07,09,19,28,29;07
2014069;05,12,17,19,25,30;11
2014068;04,12,13,22,27,29;16
2014067;01,06,07,17,18,23;06
2014066;02,05,15,17,18,21;16
2014065;03,04,05,08,10,22;06
2014064;02,09,15,16,29,32;14
2014063;03,08,17,21,22,31;16
2014062;06,09,15,24,25,26;09
2014061;02,14,17,27,28,31;08
2014060;03,05,14,18,25,33;06
2014059;05,08,12,13,23,25;13
2014058;02,03,12,13,14,25;11
2014057;02,04,12,18,23,31;08
2014056;01,11,18,20,28,29;01
2014055;02,09,14,19,21,30;04
2014054;01,04,05,11,29,30;14
2014053;14,17,19,22,26,31;02
2014052;09,13,15,28,30,33;08
2014051;10,16,19,21,23,24;13
2014050;03,17,23,25,26,32;13
2014049;06,07,16,17,23,32;06
2014048;06,09,16,17,24,25;16
2014047;08,10,11,12,19,29;15
2014046;02,10,11,17,18,22;10
2014045;02,04,09,11,19,22;15
2014044;04,09,21,27,28,33;12
2014043;02,05,09,14,24,33;09
2014042;12,15,20,25,28,33;14
2014041;07,11,16,18,21,22;02
2014040;03,04,06,11,12,15;08
2014039;03,11,15,19,20,31;07
2014038;04,07,22,23,24,33;16
2014037;06,13,14,24,25,30;07
2014036;01,07,08,09,11,22;03
2014035;07,08,09,17,32,33;06
2014034;01,03,04,08,25,31;06
2014033;05,13,23,28,32,33;12
2014032;01,02,14,22,29,33;07
2014031;04,10,16,17,21,27;14
2014030;12,18,19,23,24,30;10
2014029;02,07,14,16,21,29;14
2014028;06,16,21,27,30,32;05
2014027;08,10,14,16,30,31;01
2014026;01,02,05,06,11,23;14
2014025;01,05,10,14,16,30;16
2014024;08,10,16,20,23,30;09
2014023;07,09,13,17,21,22;10
2014022;04,06,07,10,21,26;16
2014021;08,10,15,17,22,29;12
2014020;09,14,17,23,24,25;15
2014019;02,10,15,19,20,21;07
2014018;13,17,18,21,30,33;15
2014017;04,06,07,14,25,26;10
2014016;02,03,07,13,21,24;08
2014015;02,11,19,30,32,33;09
2014014;04,09,19,22,25,29;15
2014013;05,09,13,15,17,21;13
2014012;01,08,11,19,21,24;08
2014011;09,10,13,14,21,32;02
2014010;05,07,08,20,31,33;11
2014009;08,09,19,20,25,32;16
2014008;05,14,16,21,29,30;12
2014007;08,10,12,14,18,28;14
2014006;03,04,07,17,21,27;14
2014005;15,18,23,27,32,33;04
2014004;01,04,19,22,24,25;15
2014003;06,10,11,28,30,33;12
2014002;04,21,23,31,32,33;04
2014001;03,09,15,20,27,29;01
2013154;07,11,14,19,24,29;05
2013153;08,11,13,18,28,33;10
2013152;04,06,14,16,18,29;05
2013151;03,09,10,19,28,33;09
2013150;01,15,16,25,26,29;10
2013149;09,18,25,26,30,32;11
2013148;06,11,12,14,17,22;01
2013147;02,15,16,17,19,30;08
2013146;08,20,25,30,32,33;01
2013145;06,10,13,16,23,24;15
2013144;05,07,12,19,27,31;02
2013143;12,18,21,22,27,32;11
2013142;11,12,14,20,22,29;14
2013141;03,04,05,25,30,31;04
2013140;01,05,12,13,21,22;10
2013139;07,08,11,13,21,27;08
2013138;04,15,16,24,27,28;03
2013137;04,17,19,23,24,27;10
2013136;04,06,14,16,18,26;06
2013135;09,23,24,25,29,31;12
2013134;01,17,18,19,25,29;10
2013133;04,07,12,19,22,25;01
2013132;20,21,22,23,25,27;12
2013131;04,06,12,17,19,26;09
2013130;01,03,15,16,31,33;08
2013129;05,06,10,14,27,31;14
2013128;07,13,17,19,25,31;08
2013127;02,03,13,20,22,33;14
2013126;04,10,19,27,31,33;16
2013125;04,06,08,18,25,28;16
2013124;03,09,15,23,25,30;07
2013123;01,02,06,11,17,25;02
2013122;07,10,13,15,26,27;11
2013121;04,05,06,07,25,27;07
2013120;05,06,13,18,23,31;11
2013119;05,15,20,22,26,32;09
2013118;02,03,17,22,32,33;16
2013117;09,12,13,24,27,33;16
2013116;12,15,21,26,32,33;07
2013115;03,12,16,17,18,27;08
2013114;04,06,17,21,23,33;07
2013113;04,07,11,17,24,33;09
2013112;01,06,12,13,22,31;07
2013111;01,02,03,06,08,33;13
2013110;15,17,18,21,29,32;13
2013109;09,23,24,27,29,32;08
2013108;16,21,22,28,31,32;05
2013107;07,09,11,17,28,31;11
2013106;09,11,23,30,31,32;06
2013105;01,11,23,27,31,32;09
2013104;01,02,04,15,17,28;11
2013103;02,04,09,13,18,20;07
2013102;02,04,05,06,08,16;03
2013101;05,07,09,23,27,32;01
2013100;04,08,11,14,16,20;11
2013099;05,11,20,21,26,31;03
2013098;07,15,18,19,20,26;14
2013097;05,14,17,22,23,25;07
2013096;01,02,22,28,29,30;15
2013095;01,06,15,19,28,29;10
2013094;02,04,14,18,20,22;07
2013093;01,02,08,26,29,31;14
2013092;07,11,15,21,26,31;06
2013091;04,14,24,25,28,31;10
2013090;02,05,11,23,24,29;08
2013089;04,08,12,19,21,25;13
2013088;09,15,20,21,22,24;14
2013087;02,13,19,23,24,28;05
2013086;02,04,11,13,16,26;11
2013085;02,08,12,14,16,32;16
2013084;05,07,09,11,20,21;03
2013083;05,06,12,14,19,23;09
2013082;04,13,14,20,22,30;06
2013081;01,04,10,13,21,31;13
2013080;10,11,12,23,28,32;16
2013079;07,13,17,19,22,26;13
2013078;03,05,17,18,26,27;15
2013077;09,14,23,24,26,29;03
2013076;14,23,24,26,29,30;03
2013075;04,06,09,25,30,33;14
2013074;03,06,08,14,19,32;03
2013073;02,09,13,17,20,28;11
2013072;02,08,11,14,19,33;09
2013071;05,12,21,23,26,28;09
2013070;02,03,09,10,28,30;06
2013069;07,16,17,18,30,33;06
2013068;02,07,13,20,25,27;06
2013067;01,04,09,15,22,30;06
2013066;01,03,16,17,20,32;07
2013065;07,18,19,23,29,30;02
2013064;01,09,13,22,25,32;12
2013063;10,15,18,20,23,31;12
2013062;01,06,07,19,22,27;02
2013061;05,06,07,12,13,18;12
2013060;05,07,10,13,19,20;15
2013059;03,10,18,24,27,29;09
2013058;08,11,17,21,23,24;05
2013057;13,16,19,23,26,28;05
2013056;03,12,25,26,28,29;16
2013055;08,18,19,22,27,32;06
2013054;03,04,08,14,21,28;14
2013053;03,12,13,22,30,33;14
2013052;06,07,14,21,22,24;13
2013051;08,12,15,19,28,29;02
2013050;03,07,13,18,22,25;03
2013049;10,13,14,16,21,32;14
2013048;10,13,17,28,30,32;04
2013047;01,08,11,17,27,30;12
2013046;03,16,19,20,24,26;06
2013045;06,07,08,14,23,31;12
2013044;03,05,11,18,26,28;06
2013043;03,06,14,15,17,25;16
2013042;01,08,12,13,15,33;03
2013041;02,10,12,17,23,24;05
2013040;02,04,10,12,17,30;10
2013039;01,02,14,15,24,29;06
2013038;09,10,12,14,15,19;11
2013037;02,15,18,27,28,32;14
2013036;04,05,09,27,29,31;13
2013035;01,14,15,17,26,30;02
2013034;06,15,20,22,26,33;09
2013033;05,06,13,17,19,28;01
2013032;04,21,25,29,30,33;03
2013031;03,13,14,15,21,33;03
2013030;07,14,18,25,26,29;06
2013029;06,07,10,19,23,29;12
2013028;07,08,14,25,26,28;13
2013027;01,02,04,12,21,24;12
2013026;04,11,14,15,22,31;11
2013025;16,17,18,24,25,30;08
2013024;04,05,13,23,27,30;09
2013023;03,06,15,18,30,32;05
2013022;02,04,07,09,15,20;07
2013021;01,06,17,19,26,31;11
2013020;01,07,08,12,16,21;01
2013019;01,02,05,16,20,26;06
2013018;02,08,13,28,29,30;05
2013017;04,06,12,30,31,32;09
2013016;02,05,06,12,14,28;05
2013015;05,06,07,11,13,18;15
2013014;02,04,05,17,19,20;08
2013013;05,06,13,19,22,28;09
2013012;06,14,17,22,28,29;02
2013011;03,12,17,24,27,29;09
2013010;01,09,11,17,32,33;12
2013009;01,04,09,13,16,23;02
2013008;03,08,17,21,25,32;15
2013007;02,09,15,22,26,32;01
2013006;09,10,13,17,22,30;13
2013005;01,13,14,25,31,32;12
2013004;06,10,16,20,27,32;08
2013003;22,23,26,27,28,33;09
2013002;01,16,18,22,28,30;12
2013001;06,08,14,15,24,25;06
